SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount,Discount,Tax,PaymentMethod,ShippingAddress,ShippingDate,DeliveryStatus
729,2022-10-05,848,181,19,477.11,3069.16,0.24,0.2,Debit Card,"558 Austin Fork
South Andrewton, MN 76594",2023-02-05,Shipped
730,2023-04-26,531,106,20,383.26,9670.02,0.06,0.19,Cash,"Unit 5141 Box 9319
DPO AE 54823",2022-04-16,Pending
731,2021-11-18,140,44,12,333.74,3805.32,0.15,0.13,Credit Card,"25708 Eric Canyon Apt. 129
West Robinton, SC 68584",2023-05-01,Delivered
732,2022-07-19,732,142,11,470.67,491.04,0.23,0.03,Debit Card,"482 Austin Pike
Millerland, OK 09244",2020-10-06,Shipped
733,2023-01-08,471,120,5,396.74,831.88,0.0,0.11,Debit Card,"68230 Megan Wells Suite 827
Leslieland, HI 78634",2020-09-29,Cancelled
734,2020-09-08,124,66,19,292.1,8345.5,0.12,0.02,Debit Card,"43914 Bradley Port
Lake Katherineland, KY 00963",2022-08-02,Cancelled
735,2020-03-08,517,52,13,380.72,2372.52,0.14,0.02,Credit Card,"Unit 8656 Box 6138
DPO AP 81878",2021-05-06,Cancelled
736,2021-05-19,313,32,16,429.26,7591.13,0.15,0.09,Cash,"183 Mccarthy Garden Suite 472
Jamesside, NJ 40162",2023-06-16,Delivered
737,2021-04-12,263,25,20,191.44,6391.48,0.02,0.12,Cash,"84982 Christina Gateway Suite 818
West Erica, KS 35108",2023-06-20,Delivered
738,2022-12-19,966,2,4,76.69,4411.12,0.09,0.02,Online Payment,"USS Torres
FPO AE 71137",2021-04-08,Pending
739,2021-10-05,287,14,12,191.55,3243.51,0.04,0.18,Credit Card,"64859 Jackson Mountain
Jeffreyfort, PA 28496",2020-10-13,Delivered
740,2020-11-17,442,150,19,322.51,3644.44,0.01,0.11,Credit Card,"492 Johnson Groves
Port Joel, KY 52154",2020-12-23,Shipped
741,2020-11-17,841,55,17,15.37,3657.32,0.13,0.11,Credit Card,"PSC 4534, Box 6461
APO AA 58623",2021-03-08,Pending
742,2023-09-20,717,181,20,227.08,8515.56,0.23,0.13,Credit Card,"1104 Jason Manor Suite 995
North Amandastad, TN 95335",2023-05-01,Pending
743,2022-02-11,773,1,7,160.3,3741.65,0.26,0.12,Cash,"9534 Chung Prairie Apt. 324
Jacquelinetown, UT 66275",2020-10-16,Shipped
744,2021-03-31,337,38,14,81.88,2486.35,0.01,0.0,Cash,"USNS White
FPO AA 36653",2023-12-25,Cancelled
745,2022-12-16,723,173,13,204.71,9451.38,0.1,0.08,Debit Card,"3201 Natalie Landing Apt. 151
East Paul, CA 06420",2021-07-24,Pending
746,2023-06-06,509,85,5,424.34,2863.26,0.09,0.19,Online Payment,"22446 Rosales Shoal Suite 345
New Cody, AZ 88019",2023-05-30,Cancelled
747,2021-01-01,331,114,15,420.32,9926.66,0.25,0.03,Debit Card,"7091 Rebecca Groves
North Michaelside, CO 65637",2022-05-20,Cancelled
748,2021-10-04,650,10,10,313.55,5339.85,0.19,0.09,Online Payment,"665 Brandi Neck Suite 870
Lake Chaseton, ME 65374",2023-09-11,Delivered
749,2022-10-06,727,168,13,377.82,3646.29,0.05,0.04,Credit Card,"50516 Amy Drives
Garciachester, NM 89426",2023-07-06,Delivered
750,2021-09-03,940,104,9,383.52,6665.14,0.07,0.14,Credit Card,"8318 Williams Point
New Ashley, VA 62775",2021-04-28,Shipped
751,2023-05-25,121,7,18,177.66,8841.17,0.3,0.1,Debit Card,"847 Kenneth Point Apt. 683
Leside, IA 13067",2020-08-21,Cancelled
752,2022-07-20,579,73,13,431.0,3057.07,0.03,0.13,Debit Card,"518 Hensley Street Apt. 345
Kimberlyview, IA 37597",2021-11-13,Cancelled
753,2021-08-14,124,41,11,57.06,6763.49,0.02,0.04,Credit Card,"7193 Amanda Throughway
Perkinston, IA 85097",2020-12-25,Cancelled
754,2023-08-17,354,136,16,55.03,1764.12,0.25,0.15,Debit Card,"57735 Wanda Court
New Jessica, MA 68023",2023-11-04,Cancelled
755,2022-08-11,968,96,11,93.22,4350.62,0.05,0.19,Online Payment,"76636 Mack Viaduct
Port Nicholasmouth, NH 86042",2023-02-14,Delivered
756,2020-08-21,427,137,1,462.92,7519.33,0.25,0.18,Credit Card,"84122 Harold Roads
Milesview, AL 30038",2022-05-29,Delivered
757,2021-07-21,230,200,18,93.17,3718.36,0.01,0.01,Online Payment,"828 Morgan Extensions
Port Jessica, TX 35802",2022-06-14,Shipped
758,2020-06-08,609,11,15,425.22,8488.06,0.2,0.05,Online Payment,"Unit 0128 Box 5687
DPO AA 01583",2023-02-18,Delivered
759,2022-12-10,695,21,20,413.13,5238.78,0.12,0.15,Cash,"13769 Andrew Port
Charleston, VA 59250",2021-07-30,Shipped
760,2022-09-03,468,152,16,214.04,4764.58,0.27,0.19,Debit Card,"63331 Roy Creek
Kylefurt, SC 86782",2020-12-30,Cancelled
761,2020-12-17,580,113,8,92.42,2170.06,0.29,0.18,Credit Card,"41752 Jason Villages
Amyhaven, IA 36462",2020-05-17,Shipped
762,2022-08-03,494,184,2,351.57,610.56,0.22,0.16,Online Payment,"19012 Rodriguez Lodge Suite 253
Port Melissa, HI 64727",2021-07-04,Shipped
763,2020-02-21,752,31,12,422.32,7109.59,0.23,0.08,Online Payment,"6451 Good Fall
Lake Victoriafurt, MT 38105",2020-12-13,Cancelled
764,2020-03-11,170,161,9,50.99,2591.68,0.17,0.06,Cash,"5088 Amanda Roads
Ronaldhaven, AZ 06727",2022-11-14,Delivered
765,2022-07-22,776,10,1,144.3,4328.74,0.13,0.15,Cash,"0996 Cynthia Isle
North Jessica, LA 84732",2023-12-19,Shipped
766,2022-05-22,205,40,3,45.09,4020.6,0.15,0.18,Credit Card,"017 Rojas Corner
West Katherine, NJ 87984",2023-01-12,Delivered
767,2021-11-28,585,143,9,307.14,248.96,0.05,0.09,Online Payment,"USNS Wheeler
FPO AA 80739",2022-10-14,Cancelled
768,2020-07-25,704,77,16,272.12,6228.3,0.04,0.13,Cash,"PSC 8068, Box 9534
APO AP 71268",2022-02-06,Cancelled
769,2020-06-09,105,162,2,404.11,2285.91,0.23,0.03,Online Payment,"203 Aguilar Loop Suite 670
South Paulville, CA 59422",2023-08-01,Cancelled
770,2022-07-25,674,164,16,403.39,111.11,0.26,0.03,Debit Card,"05492 Steven Neck Suite 692
Port Jeffreyshire, CA 91622",2020-11-18,Pending
771,2021-05-08,811,133,13,241.44,3494.24,0.08,0.02,Cash,"158 Nelson Mill Apt. 933
Webertown, ND 48502",2023-08-11,Shipped
772,2021-09-07,377,112,13,347.66,8328.98,0.09,0.1,Cash,"31080 Alex Causeway
Norristown, AL 21619",2023-05-22,Cancelled
773,2022-08-10,990,195,14,154.91,9043.53,0.02,0.04,Debit Card,"5558 Jensen Ridge Apt. 652
Rodneyberg, MA 46433",2022-12-06,Delivered
774,2022-08-01,306,53,10,7.11,3324.55,0.11,0.09,Credit Card,"USCGC Lee
FPO AA 92256",2022-01-24,Pending
775,2022-10-19,802,69,6,7.7,4679.23,0.09,0.13,Cash,"807 Amy Tunnel
New Taylor, AZ 52576",2020-03-26,Pending
776,2021-07-08,384,164,5,462.22,1671.88,0.06,0.13,Credit Card,"044 King Dam
West Monica, ME 54482",2023-01-27,Cancelled
777,2022-11-14,986,146,9,247.1,7632.91,0.21,0.02,Online Payment,"PSC 5384, Box 5930
APO AA 80618",2022-02-08,Pending
778,2021-11-27,726,106,16,287.7,2633.76,0.27,0.0,Debit Card,"4917 Watts Crescent
Jacquelinefurt, SC 28047",2022-11-06,Delivered
779,2023-07-21,490,11,19,277.61,6459.83,0.27,0.1,Debit Card,"6453 Vanessa Extension
Katieton, NV 05574",2021-07-11,Shipped
780,2020-09-23,933,23,16,361.93,8105.24,0.04,0.19,Online Payment,"2185 William Meadows Suite 631
Veronicafurt, HI 35035",2021-07-17,Cancelled
781,2022-12-04,968,72,6,244.54,8724.25,0.05,0.13,Debit Card,"323 Christie Mount
West Michaelhaven, CA 25201",2021-01-15,Cancelled
782,2023-12-28,536,165,15,267.03,5004.64,0.14,0.14,Credit Card,"USCGC Richardson
FPO AP 94151",2021-07-26,Delivered
783,2023-04-05,305,35,15,435.93,6574.83,0.12,0.07,Credit Card,"6816 Brandon Plains
Lorichester, LA 59446",2023-11-05,Pending
784,2023-04-08,688,103,12,98.7,7487.97,0.01,0.19,Debit Card,"3203 James Crossroad
Lake Samantha, MD 01329",2022-05-29,Pending
785,2021-11-26,348,79,9,186.16,9124.16,0.04,0.12,Credit Card,"6135 Stewart Lodge
Laurenton, WI 90406",2020-08-05,Shipped
786,2020-12-01,448,79,3,321.84,5812.8,0.27,0.0,Cash,"3829 John Harbors Suite 004
North Carol, SD 07133",2021-03-25,Delivered
787,2020-12-14,376,106,13,438.34,983.85,0.18,0.18,Debit Card,"85670 Jacob Ramp
Martinezshire, VT 69664",2023-05-29,Cancelled
788,2020-11-19,132,32,1,346.14,2493.07,0.22,0.11,Online Payment,"961 Marc Drive
Pearsonton, CT 82633",2020-12-21,Delivered
789,2022-06-09,359,147,13,284.15,8186.41,0.1,0.13,Credit Card,"920 Megan Crescent Suite 339
Tranmouth, AL 13568",2021-12-03,Shipped
790,2022-10-27,522,82,14,291.87,734.72,0.19,0.18,Credit Card,"829 Steven Club
West Williamtown, SC 68234",2020-01-15,Pending
791,2021-08-20,56,113,20,227.59,4473.77,0.06,0.17,Cash,"007 Casey Isle Suite 152
West Kimstad, KY 34814",2023-06-20,Delivered
792,2023-01-30,143,117,7,396.62,2300.17,0.07,0.1,Cash,"Unit 7771 Box 3073
DPO AP 24144",2022-03-19,Shipped
793,2020-06-26,20,111,18,479.29,9612.29,0.29,0.0,Credit Card,"98239 Wright Streets
West Crystal, MI 87224",2023-11-23,Shipped
794,2021-02-16,404,132,12,24.12,1691.14,0.05,0.03,Debit Card,"6148 Judith Loaf Apt. 499
Lake Kristen, AR 72496",2022-02-20,Cancelled
795,2020-10-18,498,159,13,217.5,5352.71,0.06,0.19,Cash,"0908 Aguirre Mount
New Melaniechester, KY 48028",2020-05-06,Shipped
796,2022-02-19,762,2,2,353.45,4791.41,0.22,0.09,Debit Card,"2400 Walton Cove
Davidton, UT 14067",2020-02-07,Cancelled
797,2020-01-24,646,166,9,484.18,5837.48,0.04,0.1,Debit Card,"Unit 9739 Box 1317
DPO AE 86483",2021-05-10,Pending
798,2023-05-15,250,178,14,324.29,6807.93,0.08,0.12,Online Payment,"825 Bell Landing Suite 363
North Jonathan, AK 48361",2021-02-07,Cancelled
799,2022-02-25,65,105,9,267.02,4954.28,0.01,0.09,Online Payment,"846 Dale Lodge
Brianton, TX 67254",2022-01-03,Shipped
800,2023-08-16,21,2,5,278.09,6059.87,0.22,0.08,Cash,"18429 Heather Tunnel
Zacharytown, AL 97188",2023-03-05,Delivered
